*/
Date/Time,Temp [Â°C],Conf [Â±] (Temperature; 90% confidence v...),Sal (PSU),Conf [Â±] (Salinity; 90% confidence value),Chl a [Âµg/l],Conf [Â±] (Chlorophyll a; 90% confidence...),O2 sat [%],Conf [Â±] (Oxygen saturation; 90% confid...),Turbidity [FTU],Conf [Â±] (Turbidity; 90% confidence value)
2020-04-08T21:00:00,8.113,0.004,32.915,0.015,4.438,0.033,107.682,1.335,4.438,0.033
2020-04-08T22:00:00,7.866,0.005,32.953,0.014,4.011,0.027,98.807,1.062,4.011,0.027
2020-04-08T23:00:00,7.815,0.005,32.968,0.011,3.891,0.025,96.438,1.141,3.891,0.025
2020-04-09T00:00:00,7.842,0.005,32.962,0.013,4.282,0.031,97.286,1.003,4.282,0.031
2020-04-09T01:00:00,7.888,0.005,32.966,0.015,5.063,0.042,97.745,1.071,5.063,0.042
2020-04-09T02:00:00,7.869,0.005,33.041,0.013,5.915,0.053,96.671,1.175,5.915,0.053
2020-04-09T03:00:00,7.857,0.004,33.098,0.015,6.348,0.059,95.854,0.928,6.348,0.059
2020-04-09T04:00:00,7.827,0.005,33.157,0.011,6.439,0.060,95.103,0.925,6.439,0.060
2020-04-09T05:00:00,7.761,0.005,33.248,0.012,5.746,0.051,94.585,1.010,5.746,0.051
2020-04-09T06:00:00,7.723,0.005,33.268,0.015,5.173,0.043,94.205,1.051,5.173,0.043
2020-04-09T07:00:00,7.701,0.006,33.309,0.013,4.717,0.037,95.202,1.078,4.717,0.037
2020-04-09T08:00:00,7.809,0.005,33.190,0.014,5.221,0.044,99.062,1.206,5.221,0.044
2020-04-09T09:00:00,7.876,0.005,33.175,0.012,4.840,0.038,102.301,1.133,4.840,0.038
2020-04-09T10:00:00,7.914,0.006,33.173,0.014,3.896,0.025,103.135,1.342,3.896,0.025
2020-04-09T11:00:00,7.898,0.005,33.169,0.013,3.466,0.020,101.204,1.248,3.466,0.020
2020-04-09T12:00:00,7.980,0.005,33.168,0.013,3.354,0.018,100.444,1.063,3.354,0.018
2020-04-09T13:00:00,8.058,0.005,33.180,0.014,3.707,0.023,100.507,1.205,3.707,0.023
2020-04-09T14:00:00,8.078,0.005,33.163,0.011,5.133,0.043,100.731,1.121,5.133,0.043
2020-04-09T15:00:00,8.076,0.005,33.140,0.012,5.889,0.053,100.779,1.011,5.889,0.053
2020-04-09T16:00:00,8.065,0.004,33.149,0.013,5.203,0.043,100.558,1.071,5.203,0.043
2020-04-09T17:00:00,8.122,0.005,33.243,0.012,5.323,0.045,102.520,1.077,5.323,0.045
2020-04-09T18:00:00,8.189,0.005,33.229,0.013,5.823,0.052,107.336,1.540,5.823,0.052
2020-04-09T19:00:00,7.981,0.004,33.298,0.013,6.143,0.056,102.486,1.244,6.143,0.056
2020-04-09T20:00:00,7.977,0.005,33.258,0.013,6.240,0.058,103.647,1.192,6.240,0.058
2020-04-09T21:00:00,7.925,0.006,33.237,0.013,6.077,0.056,103.334,1.451,6.077,0.056
2020-04-09T22:00:00,7.840,0.006,33.267,0.013,5.198,0.043,100.044,1.010,5.198,0.043
2020-04-09T23:00:00,7.747,0.005,33.293,0.014,4.787,0.038,97.446,1.288,4.787,0.038
2020-04-10T00:00:00,7.725,0.005,33.246,0.013,4.491,0.034,97.218,0.927,4.491,0.034
2020-04-10T01:00:00,7.975,0.006,32.614,0.014,4.321,0.031,98.206,1.252,4.321,0.031
2020-04-10T02:00:00,8.017,0.004,32.564,0.014,5.094,0.042,98.067,1.096,5.094,0.042
2020-04-10T03:00:00,8.006,0.005,32.655,0.013,4.927,0.040,97.645,0.807,4.927,0.040
2020-04-10T04:00:00,7.896,0.005,32.972,0.014,5.379,0.046,96.836,1.125,5.379,0.046
2020-04-10T05:00:00,7.772,0.005,33.134,0.013,5.706,0.050,96.049,0.909,5.706,0.050
2020-04-10T06:00:00,7.742,0.004,32.954,0.013,6.107,0.056,95.523,0.890,6.107,0.056
2020-04-10T07:00:00,7.693,0.004,33.063,0.013,5.786,0.051,95.836,1.128,5.786,0.051
2020-04-10T08:00:00,7.792,0.004,33.044,0.013,5.806,0.052,99.228,1.171,5.806,0.052
2020-04-10T09:00:00,7.873,0.005,33.068,0.014,6.124,0.056,105.430,1.075,6.124,0.056
2020-04-10T10:00:00,7.915,0.006,33.119,0.011,6.472,0.061,108.688,1.495,6.472,0.061
2020-04-10T11:00:00,7.786,0.005,33.166,0.013,7.111,0.070,99.225,1.134,7.111,0.070
2020-04-10T12:00:00,7.852,0.005,33.160,0.016,5.989,0.054,99.371,1.213,5.989,0.054
2020-04-10T13:00:00,8.150,0.005,32.628,0.013,5.898,0.053,101.399,1.150,5.898,0.053
2020-04-10T14:00:00,8.343,0.005,32.184,0.014,6.350,0.059,102.167,1.207,6.350,0.059
2020-04-10T15:00:00,8.364,0.005,32.153,0.016,6.670,0.064,101.714,1.174,6.670,0.064
2020-04-10T16:00:00,8.374,0.004,32.236,0.012,6.422,0.060,101.569,1.200,6.422,0.060
2020-04-10T17:00:00,8.205,0.006,32.707,0.014,6.148,0.057,99.583,1.230,6.148,0.057
2020-04-10T18:00:00,8.168,0.004,32.747,0.014,6.590,0.063,101.199,1.054,6.590,0.063
2020-04-10T19:00:00,8.241,0.005,32.700,0.014,5.632,0.049,105.771,1.208,5.632,0.049
2020-04-10T20:00:00,8.164,0.005,32.695,0.014,5.199,0.043,104.160,1.105,5.199,0.043
2020-04-10T21:00:00,8.108,0.005,32.725,0.011,5.409,0.046,103.630,1.199,5.409,0.046
2020-04-10T22:00:00,8.044,0.005,32.834,0.016,5.540,0.048,103.521,1.041,5.540,0.048
2020-04-10T23:00:00,7.971,0.005,32.930,0.013,5.568,0.049,100.010,0.997,5.568,0.049
2020-04-11T00:00:00,7.940,0.005,32.943,0.013,4.640,0.036,98.650,1.107,4.640,0.036
2020-04-11T01:00:00,7.953,0.005,32.848,0.014,4.459,0.033,99.288,0.980,4.459,0.033
2020-04-11T02:00:00,7.984,0.006,32.707,0.014,4.711,0.037,99.089,1.014,4.711,0.037
2020-04-11T03:00:00,8.009,0.005,32.637,0.012,4.765,0.037,98.298,1.135,4.765,0.037
2020-04-11T04:00:00,8.021,0.005,32.616,0.016,4.447,0.033,97.342,1.186,4.447,0.033
2020-04-11T05:00:00,8.029,0.005,32.573,0.014,4.120,0.028,96.771,0.820,4.120,0.028
2020-04-11T06:00:00,8.033,0.006,32.500,0.013,3.864,0.025,96.499,1.025,3.864,0.025
2020-04-11T07:00:00,8.014,0.006,32.620,0.013,3.865,0.025,96.551,1.098,3.865,0.025
2020-04-11T08:00:00,7.926,0.005,33.001,0.016,4.541,0.034,97.387,0.948,4.541,0.034
2020-04-11T09:00:00,8.020,0.007,32.901,0.015,4.664,0.036,101.973,1.163,4.664,0.036
2020-04-11T10:00:00,8.164,0.005,32.857,0.014,4.851,0.039,108.850,1.506,4.851,0.039
2020-04-11T11:00:00,8.110,0.006,32.880,0.013,5.032,0.041,104.576,1.364,5.032,0.041
2020-04-11T12:00:00,8.008,0.006,32.917,0.014,5.058,0.042,99.731,1.076,5.058,0.042
2020-04-11T13:00:00,8.272,0.005,32.758,0.016,4.628,0.036,101.564,1.119,4.628,0.036
2020-04-11T14:00:00,8.469,0.004,32.389,0.015,4.741,0.037,101.615,1.008,4.741,0.037
2020-04-11T15:00:00,8.482,0.004,32.301,0.012,5.227,0.044,101.182,1.285,5.227,0.044
2020-04-11T16:00:00,8.496,0.005,32.298,0.013,5.024,0.041,100.689,1.128,5.024,0.041
2020-04-11T17:00:00,8.522,0.006,32.255,0.014,4.338,0.032,101.062,1.133,4.338,0.032
2020-04-11T18:00:00,8.586,0.004,32.105,0.012,4.308,0.031,100.406,1.023,4.308,0.031
2020-04-11T19:00:00,8.595,0.005,32.187,0.014,3.794,0.024,102.706,0.976,3.794,0.024
2020-04-11T20:00:00,8.510,0.006,32.518,0.013,3.552,0.021,107.787,1.520,3.552,0.021
2020-04-11T21:00:00,8.486,0.006,32.494,0.013,3.995,0.027,106.181,1.332,3.995,0.027
2020-04-11T22:00:00,8.453,0.005,32.476,0.015,4.431,0.033,105.926,1.315,4.431,0.033
2020-04-11T23:00:00,8.342,0.004,32.543,0.015,5.713,0.050,102.562,0.928,5.713,0.050
2020-04-12T00:00:00,8.245,0.005,32.615,0.012,5.184,0.043,99.071,1.195,5.184,0.043
2020-04-12T01:00:00,8.166,0.005,32.670,0.010,5.677,0.050,97.714,0.822,5.677,0.050
2020-04-12T02:00:00,8.293,0.005,32.371,0.011,6.213,0.057,98.006,1.116,6.213,0.057
2020-04-12T03:00:00,8.345,0.005,32.149,0.013,6.916,0.067,97.826,1.124,6.916,0.067
2020-04-12T04:00:00,8.355,0.005,32.108,0.012,6.853,0.066,97.540,0.977,6.853,0.066
2020-04-12T05:00:00,8.329,0.006,32.206,0.015,6.421,0.060,97.552,1.010,6.421,0.060
2020-04-12T06:00:00,8.348,0.005,32.253,0.015,6.044,0.055,97.024,1.066,6.044,0.055
2020-04-12T07:00:00,8.357,0.004,32.281,0.015,5.738,0.051,97.237,1.196,5.738,0.051
2020-04-12T08:00:00,8.329,0.005,32.405,0.013,5.782,0.051,97.291,0.951,5.782,0.051
2020-04-12T09:00:00,8.366,0.004,32.570,0.012,5.543,0.048,101.964,1.099,5.543,0.048
2020-04-12T10:00:00,8.669,0.005,32.372,0.014,5.850,0.052,109.673,1.631,5.850,0.052
2020-04-12T11:00:00,8.405,0.005,32.528,0.013,4.940,0.040,102.942,1.080,4.940,0.040
2020-04-12T12:00:00,8.309,0.005,32.595,0.013,4.685,0.036,100.045,1.102,4.685,0.036
2020-04-12T13:00:00,8.245,0.005,32.699,0.015,4.438,0.033,98.125,0.957,4.438,0.033
2020-04-12T14:00:00,8.320,0.005,32.707,0.013,4.444,0.033,99.050,1.299,4.444,0.033
2020-04-12T15:00:00,8.522,0.005,32.565,0.013,4.830,0.038,101.060,1.085,4.830,0.038
2020-04-12T16:00:00,8.602,0.005,32.443,0.011,4.869,0.039,100.845,1.022,4.869,0.039
2020-04-12T17:00:00,8.597,0.006,32.427,0.014,3.647,0.022,99.810,1.196,3.647,0.022
2020-04-12T18:00:00,8.494,0.005,32.543,0.013,3.404,0.019,98.819,1.191,3.404,0.019
2020-04-12T19:00:00,8.538,0.005,32.607,0.014,3.440,0.019,101.035,1.111,3.440,0.019
2020-04-12T20:00:00,8.366,0.006,32.816,0.013,3.605,0.021,98.411,1.334,3.605,0.021
2020-04-12T21:00:00,8.183,0.004,33.036,0.015,3.873,0.025,97.862,1.181,3.873,0.025
2020-04-12T22:00:00,8.286,0.006,32.789,0.014,4.160,0.029,99.419,0.848,4.160,0.029
2020-04-12T23:00:00,8.276,0.005,32.705,0.012,4.153,0.029,98.730,1.197,4.153,0.029
2020-04-14T04:00:00,7.772,0.008,32.183,0.011,0.434,0.022,95.663,0.722,0.434,0.022
2020-04-14T05:00:00,7.836,0.005,31.861,0.013,0.400,0.023,95.478,1.025,0.400,0.023
2020-04-14T06:00:00,7.869,0.005,31.661,0.012,0.630,0.020,95.427,0.922,0.630,0.020
2020-04-14T07:00:00,7.917,0.005,31.553,0.016,1.086,0.013,95.477,0.784,1.086,0.013
2020-04-14T08:00:00,7.963,0.005,31.514,0.017,1.184,0.012,95.836,0.976,1.184,0.012
2020-04-14T09:00:00,8.011,0.004,31.541,0.015,1.232,0.011,96.585,1.096,1.232,0.011
2020-04-14T10:00:00,8.019,0.005,31.645,0.013,0.916,0.016,97.321,1.046,0.916,0.016
2020-04-14T11:00:00,8.089,0.004,31.916,0.013,0.789,0.018,100.765,1.060,0.789,0.018
2020-04-14T12:00:00,8.164,0.004,31.938,0.013,0.897,0.016,103.140,1.159,0.897,0.016
2020-04-14T13:00:00,8.299,0.005,32.574,0.015,4.008,0.031,113.429,1.540,4.008,0.031
2020-04-14T14:00:00,8.127,0.005,32.773,0.012,4.960,0.040,107.565,1.417,4.960,0.040
2020-04-14T15:00:00,8.165,0.005,32.115,0.012,5.759,0.051,100.396,1.201,5.759,0.051
2020-04-14T16:00:00,8.255,0.005,31.878,0.013,5.608,0.049,101.231,1.241,5.608,0.049
2020-04-14T17:00:00,8.300,0.005,31.550,0.013,6.036,0.055,100.679,1.143,6.036,0.055
2020-04-14T18:00:00,8.292,0.006,31.464,0.014,5.697,0.050,99.784,1.182,5.697,0.050
2020-04-14T19:00:00,8.257,0.004,31.488,0.016,5.482,0.047,99.043,0.785,5.482,0.047
2020-04-14T20:00:00,8.199,0.005,31.882,0.013,5.527,0.048,98.929,1.074,5.527,0.048
2020-04-14T21:00:00,8.237,0.005,31.353,0.012,5.661,0.050,98.613,1.109,5.661,0.050
2020-04-14T22:00:00,8.177,0.005,31.511,0.015,5.501,0.048,99.125,1.080,5.501,0.048
2020-04-14T23:00:00,8.048,0.005,31.736,0.013,4.941,0.040,97.886,1.007,4.941,0.040
2020-04-15T00:00:00,7.955,0.004,31.810,0.015,4.727,0.037,95.978,0.874,4.727,0.037
2020-04-15T01:00:00,7.837,0.005,32.117,0.014,4.407,0.032,94.121,0.963,4.407,0.032
2020-04-15T02:00:00,7.954,0.005,32.395,0.013,5.109,0.042,96.057,0.970,5.109,0.042
2020-04-15T03:00:00,7.954,0.005,32.490,0.011,5.225,0.044,96.229,1.032,5.225,0.044
2020-04-15T04:00:00,7.944,0.005,32.258,0.015,4.584,0.035,96.143,0.976,4.584,0.035
2020-04-15T05:00:00,7.957,0.005,32.209,0.012,4.750,0.037,95.964,0.883,4.750,0.037
2020-04-15T06:00:00,7.995,0.006,31.984,0.014,4.878,0.039,96.070,1.007,4.878,0.039
2020-04-15T07:00:00,8.037,0.005,31.924,0.015,4.956,0.040,96.351,0.870,4.956,0.040
2020-04-15T08:00:00,8.032,0.005,32.057,0.013,5.265,0.044,96.392,0.945,5.265,0.044
2020-04-15T09:00:00,8.032,0.005,32.176,0.013,5.226,0.044,96.445,1.047,5.226,0.044
2020-04-15T10:00:00,8.176,0.007,32.248,0.015,4.783,0.038,106.386,1.426,4.783,0.038
2020-04-15T11:00:00,8.226,0.004,32.351,0.016,3.933,0.026,106.841,1.263,3.933,0.026
2020-04-15T12:00:00,8.463,0.005,32.266,0.014,4.031,0.027,113.074,1.745,4.031,0.027
2020-04-15T13:00:00,8.500,0.005,32.129,0.015,3.748,0.023,111.781,1.767,3.748,0.023
2020-04-15T14:00:00,8.284,0.004,32.081,0.015,4.295,0.031,102.496,1.261,4.295,0.031
2020-04-15T15:00:00,8.116,0.004,32.161,0.015,4.832,0.038,97.341,1.053,4.832,0.038
2020-04-15T16:00:00,8.130,0.005,32.192,0.015,4.362,0.032,97.753,1.021,4.362,0.032
2020-04-15T17:00:00,8.308,0.006,32.180,0.015,3.962,0.026,100.711,1.006,3.962,0.026
2020-04-15T18:00:00,8.318,0.004,32.249,0.013,3.816,0.024,99.836,0.962,3.816,0.024
2020-04-15T19:00:00,8.312,0.005,32.244,0.017,3.632,0.022,99.710,1.264,3.632,0.022
2020-04-15T20:00:00,8.350,0.004,32.228,0.012,2.805,0.010,100.133,0.898,2.805,0.010
2020-04-15T21:00:00,8.375,0.005,32.224,0.015,2.497,0.006,100.105,1.111,2.497,0.006
2020-04-15T22:00:00,8.216,0.005,32.400,0.014,2.399,0.005,97.682,1.118,2.399,0.005
2020-04-15T23:00:00,8.178,0.004,32.446,0.014,2.186,0.003,96.974,1.155,2.186,0.003
2020-04-16T00:00:00,8.309,0.004,32.254,0.014,2.163,0.003,99.100,1.165,2.163,0.003
2020-04-16T01:00:00,8.336,0.005,32.084,0.012,2.725,0.009,98.891,1.009,2.725,0.009
2020-04-16T02:00:00,8.239,0.005,32.036,0.014,2.918,0.012,96.599,1.004,2.918,0.012
2020-04-16T03:00:00,8.195,0.004,32.099,0.012,3.288,0.017,95.714,1.069,3.288,0.017
2020-04-16T04:00:00,8.204,0.005,32.250,0.015,3.205,0.016,96.858,1.062,3.205,0.016
2020-04-16T05:00:00,8.204,0.004,32.243,0.014,3.451,0.019,96.776,0.949,3.451,0.019
2020-04-16T06:00:00,8.221,0.004,32.191,0.013,5.224,0.044,96.834,1.079,5.224,0.044
2020-04-16T07:00:00,8.238,0.004,32.163,0.014,6.254,0.058,96.859,1.130,6.254,0.058
2020-04-16T08:00:00,8.258,0.005,32.156,0.013,5.905,0.053,97.181,0.986,5.905,0.053
2020-04-16T09:00:00,8.292,0.005,32.152,0.013,5.609,0.049,97.521,0.872,5.609,0.049
2020-04-16T10:00:00,8.405,0.004,32.119,0.012,5.855,0.052,98.162,1.024,5.855,0.052
2020-04-16T11:00:00,8.547,0.005,32.052,0.012,6.103,0.056,101.921,0.988,6.103,0.056
2020-04-16T12:00:00,8.793,0.005,31.908,0.013,5.846,0.052,111.720,1.659,5.846,0.052
2020-04-16T13:00:00,8.923,0.005,31.902,0.014,5.553,0.048,116.135,1.904,5.553,0.048
2020-04-16T14:00:00,9.130,0.006,31.765,0.013,5.427,0.047,121.681,2.477,5.427,0.047
2020-04-16T15:00:00,9.123,0.005,31.760,0.014,4.964,0.040,122.275,2.256,4.964,0.040
2020-04-16T16:00:00,8.522,0.005,31.890,0.012,5.319,0.045,102.505,1.279,5.319,0.045
2020-04-16T17:00:00,8.635,0.005,31.888,0.012,5.079,0.042,105.207,1.347,5.079,0.042
2020-04-16T18:00:00,8.707,0.004,31.893,0.011,5.165,0.043,106.593,1.240,5.165,0.043
2020-04-16T19:00:00,8.723,0.004,31.845,0.012,5.601,0.049,105.650,1.219,5.601,0.049
2020-04-16T20:00:00,8.703,0.004,31.803,0.015,5.553,0.048,103.550,1.238,5.553,0.048
2020-04-16T21:00:00,8.673,0.004,31.784,0.013,5.428,0.047,102.203,0.872,5.428,0.047
2020-04-16T22:00:00,8.602,0.006,31.759,0.014,5.569,0.049,100.526,1.314,5.569,0.049
2020-04-16T23:00:00,8.652,0.004,31.771,0.013,5.409,0.046,101.806,1.255,5.409,0.046
2020-04-17T00:00:00,8.716,0.004,31.742,0.014,5.497,0.048,103.048,1.296,5.497,0.048
2020-04-17T01:00:00,8.697,0.005,31.651,0.014,5.686,0.050,101.519,1.063,5.686,0.050
2020-04-17T02:00:00,8.629,0.005,31.628,0.015,5.814,0.052,99.941,1.128,5.814,0.052
2020-04-17T03:00:00,8.551,0.004,31.656,0.014,5.536,0.048,98.821,1.063,5.536,0.048
2020-04-17T04:00:00,8.496,0.004,31.669,0.013,5.591,0.049,98.246,1.201,5.591,0.049
2020-04-17T05:00:00,8.477,0.005,31.647,0.014,5.410,0.046,98.186,0.955,5.410,0.046
2020-04-17T06:00:00,8.462,0.007,31.651,0.013,5.402,0.046,98.599,1.077,5.402,0.046
2020-04-17T07:00:00,8.477,0.005,31.526,0.014,5.993,0.054,98.763,0.973,5.993,0.054
2020-04-17T08:00:00,8.531,0.004,31.373,0.013,6.040,0.055,98.782,1.006,6.040,0.055
2020-04-17T09:00:00,8.564,0.004,31.308,0.016,4.867,0.039,98.597,1.027,4.867,0.039
2020-04-17T10:00:00,8.585,0.003,31.272,0.012,3.345,0.018,98.880,0.912,3.345,0.018
2020-04-17T11:00:00,8.646,0.004,31.317,0.014,3.343,0.018,99.486,1.169,3.343,0.018
2020-04-17T12:00:00,8.721,0.005,31.353,0.014,3.380,0.018,101.052,1.259,3.380,0.018
2020-04-17T13:00:00,9.059,0.004,31.275,0.014,3.017,0.013,103.726,1.166,3.017,0.013
2020-04-17T14:00:00,9.236,0.005,31.402,0.014,2.688,0.009,115.093,1.980,2.688,0.009
2020-04-17T15:00:00,9.445,0.005,31.362,0.012,2.332,0.004,127.625,2.808,2.332,0.004
2020-04-17T16:00:00,9.161,0.007,31.496,0.013,2.895,0.011,124.139,2.643,2.895,0.011
2020-04-17T17:00:00,8.522,0.005,31.693,0.014,3.651,0.022,101.581,1.167,3.651,0.022
2020-04-17T18:00:00,8.488,0.005,31.727,0.015,3.430,0.019,101.178,1.157,3.430,0.019
2020-04-17T19:00:00,8.710,0.005,31.538,0.013,3.261,0.017,105.010,1.379,3.261,0.017
2020-04-17T20:00:00,8.773,0.004,31.492,0.014,3.239,0.016,105.396,1.444,3.239,0.016
2020-04-17T21:00:00,8.773,0.004,31.457,0.015,3.527,0.020,104.353,1.347,3.527,0.020
2020-04-17T22:00:00,8.772,0.005,31.427,0.014,3.319,0.017,102.921,1.192,3.319,0.017
2020-04-17T23:00:00,8.762,0.005,31.410,0.015,3.062,0.014,101.525,1.078,3.062,0.014
2020-04-18T00:00:00,8.730,0.004,31.390,0.015,2.823,0.011,99.927,1.102,2.823,0.011
2020-04-18T01:00:00,8.656,0.005,31.362,0.010,2.948,0.012,98.721,1.156,2.948,0.012
2020-04-18T02:00:00,8.646,0.004,31.265,0.014,3.156,0.015,97.387,1.107,3.156,0.015
2020-04-18T03:00:00,8.637,0.005,31.235,0.013,3.056,0.014,96.765,1.286,3.056,0.014
2020-04-18T04:00:00,8.607,0.005,31.241,0.014,3.036,0.013,96.730,1.121,3.036,0.013
2020-04-18T05:00:00,8.562,0.005,31.305,0.015,3.034,0.014,96.783,0.939,3.034,0.014
2020-04-18T06:00:00,8.555,0.003,31.361,0.014,2.898,0.011,97.234,1.108,2.898,0.011
2020-04-18T07:00:00,8.572,0.005,31.393,0.014,2.750,0.010,97.771,0.991,2.750,0.010
2020-04-18T08:00:00,8.620,0.005,31.405,0.015,3.046,0.014,98.217,1.085,3.046,0.014
2020-04-18T09:00:00,8.741,0.005,31.286,0.015,3.237,0.016,98.602,1.103,3.237,0.016
2020-04-18T10:00:00,8.862,0.004,31.068,0.014,3.273,0.017,98.699,1.302,3.273,0.017
2020-04-18T11:00:00,9.023,0.005,30.773,0.014,3.201,0.016,98.569,1.218,3.201,0.016
2020-04-18T12:00:00,9.213,0.005,30.475,0.014,2.976,0.013,98.614,1.039,2.976,0.013
2020-04-18T13:00:00,9.296,0.005,30.381,0.015,2.659,0.008,98.650,0.977,2.659,0.008
2020-04-18T14:00:00,9.143,0.005,30.873,0.014,2.469,0.006,103.685,1.163,2.469,0.006
2020-04-18T15:00:00,9.388,0.006,30.832,0.014,2.623,0.008,110.054,1.800,2.623,0.008
2020-04-18T16:00:00,9.503,0.005,30.725,0.014,2.802,0.010,112.938,1.770,2.802,0.010
2020-04-18T17:00:00,9.310,0.007,30.853,0.015,2.973,0.013,109.291,1.522,2.973,0.013
2020-04-18T18:00:00,8.654,0.005,31.507,0.014,2.774,0.010,99.082,1.046,2.774,0.010
2020-04-18T19:00:00,8.481,0.004,31.784,0.012,2.561,0.007,97.011,0.879,2.561,0.007
2020-04-18T20:00:00,8.882,0.006,30.994,0.013,2.740,0.009,98.632,0.914,2.740,0.009
2020-04-18T21:00:00,9.184,0.005,30.385,0.013,3.106,0.014,98.889,1.023,3.106,0.014
2020-04-18T22:00:00,9.176,0.005,30.361,0.014,3.106,0.015,98.232,1.323,3.106,0.015
2020-04-18T23:00:00,9.117,0.005,30.363,0.014,3.308,0.017,97.976,1.049,3.308,0.017
2020-04-19T00:00:00,9.062,0.005,30.374,0.013,3.218,0.016,97.521,0.955,3.218,0.016
2020-04-19T01:00:00,9.052,0.005,30.307,0.016,3.514,0.020,97.244,0.741,3.514,0.020
2020-04-19T02:00:00,9.008,0.004,30.405,0.016,3.253,0.017,96.479,1.029,3.253,0.017
2020-04-19T03:00:00,8.880,0.004,30.683,0.012,2.851,0.011,95.400,1.091,2.851,0.011
2020-04-19T04:00:00,8.826,0.004,30.759,0.011,2.989,0.013,94.978,0.961,2.989,0.013
2020-04-19T05:00:00,8.783,0.004,30.834,0.012,2.992,0.013,95.149,0.991,2.992,0.013
2020-04-19T06:00:00,8.742,0.005,30.884,0.013,3.047,0.014,95.513,0.955,3.047,0.014
2020-04-19T07:00:00,8.709,0.004,31.114,0.013,3.071,0.014,95.946,1.068,3.071,0.014
2020-04-19T08:00:00,8.802,0.005,30.927,0.012,2.814,0.010,96.532,0.896,2.814,0.010
2020-04-19T09:00:00,8.864,0.006,31.000,0.014,2.953,0.012,97.382,0.965,2.953,0.012
2020-04-19T10:00:00,9.057,0.005,30.761,0.016,2.990,0.013,97.814,0.964,2.990,0.013
2020-04-19T11:00:00,9.152,0.005,30.654,0.013,3.044,0.014,97.813,1.134,3.044,0.014
2020-04-19T12:00:00,9.199,0.004,30.636,0.015,2.931,0.012,97.772,0.930,2.931,0.012
2020-04-19T13:00:00,9.285,0.006,30.521,0.015,2.641,0.008,97.414,1.124,2.641,0.008
2020-04-19T14:00:00,9.530,0.004,30.210,0.013,2.943,0.012,98.496,1.084,2.943,0.012
2020-04-19T15:00:00,9.769,0.004,30.183,0.015,3.261,0.017,103.497,1.149,3.261,0.017
2020-04-19T16:00:00,9.911,0.004,30.226,0.014,3.179,0.016,114.463,1.439,3.179,0.016
2020-04-19T17:00:00,9.822,0.005,30.242,0.016,3.140,0.015,116.657,2.160,3.140,0.015
2020-04-19T18:00:00,9.284,0.008,30.720,0.014,3.183,0.015,106.075,1.329,3.183,0.015
2020-04-19T19:00:00,8.635,0.005,31.494,0.014,2.825,0.011,95.574,0.887,2.825,0.011
2020-04-19T20:00:00,8.544,0.006,31.580,0.014,2.894,0.012,94.780,1.007,2.894,0.012
2020-04-19T21:00:00,8.991,0.007,30.662,0.013,3.454,0.019,98.202,1.115,3.454,0.019
2020-04-19T22:00:00,9.159,0.005,30.151,0.015,3.826,0.024,97.505,0.936,3.826,0.024
2020-04-19T23:00:00,9.183,0.005,30.057,0.017,3.610,0.021,96.745,1.200,3.610,0.021
2020-04-20T00:00:00,9.179,0.006,30.088,0.016,3.435,0.019,96.411,0.995,3.435,0.019
2020-04-20T01:00:00,9.137,0.004,30.125,0.016,3.202,0.016,95.818,0.910,3.202,0.016
2020-04-20T02:00:00,9.067,0.006,30.147,0.013,2.967,0.013,95.391,0.769,2.967,0.013
2020-04-20T03:00:00,9.004,0.006,30.063,0.018,3.651,0.022,95.846,0.987,3.651,0.022
2020-04-20T04:00:00,8.908,0.005,30.165,0.013,3.437,0.019,95.042,0.800,3.437,0.019
2020-04-20T05:00:00,8.880,0.004,30.312,0.015,3.051,0.014,94.852,1.001,3.051,0.014
2020-04-20T06:00:00,8.900,0.004,30.323,0.013,3.369,0.018,95.910,0.745,3.369,0.018
2020-04-20T07:00:00,8.827,0.005,30.767,0.015,3.244,0.016,95.527,1.052,3.244,0.016
2020-04-20T08:00:00,8.777,0.006,30.999,0.013,3.319,0.017,95.620,0.849,3.319,0.017
2020-04-20T09:00:00,8.743,0.006,31.148,0.016,3.003,0.013,95.673,0.802,3.003,0.013
2020-04-20T10:00:00,8.871,0.006,30.956,0.014,3.207,0.016,96.534,1.234,3.207,0.016
2020-04-20T11:00:00,9.043,0.004,30.682,0.011,3.260,0.017,97.365,0.918,3.260,0.017
2020-04-20T12:00:00,9.176,0.005,30.553,0.014,3.038,0.014,96.982,1.083,3.038,0.014
2020-04-20T13:00:00,9.266,0.006,30.531,0.012,2.847,0.011,97.137,0.854,2.847,0.011
2020-04-20T14:00:00,9.372,0.005,30.283,0.015,3.005,0.013,97.582,1.028,3.005,0.013
2020-04-20T15:00:00,9.521,0.004,29.847,0.016,3.875,0.025,97.512,0.894,3.875,0.025
2020-04-20T16:00:00,9.519,0.007,29.807,0.013,3.127,0.046,97.491,1.027,3.127,0.046
2020-04-20T17:00:00,9.569,0.007,29.886,0.015,3.060,0.029,100.993,1.046,3.060,0.029
2020-04-20T18:00:00,9.554,0.005,30.034,0.014,3.138,0.015,104.327,1.086,3.138,0.015
2020-04-20T19:00:00,9.498,0.005,30.204,0.016,3.288,0.017,105.229,1.148,3.288,0.017
2020-04-20T20:00:00,9.047,0.006,30.722,0.013,3.087,0.014,97.382,1.139,3.087,0.014
